accusedmasterid,accusedname,case_count,gang_member,account_count,total_transaction_volume,call_count,violent_ratio,risk_score,anomaly
21908,Patrick Goda,1,0,1,888033.53,1,0.0,34.63663779485179,1
21909,Anusha Oza,1,0,0,0.0,1,0.0,0.0,1
21910,Waida Mahajan,1,0,0,0.0,0,0.0,5.259405546252918,1
21911,Jonathan Balakrishnan,1,0,0,0.0,1,0.0,0.0,1
21912,Edhitha Chand,1,0,0,0.0,0,0.0,5.259405546252918,1
21913,Omaja Hora,1,0,0,0.0,2,0.0,7.000792908036693,1
21914,Yagnesh Rajan,1,0,0,0.0,0,0.0,5.259405546252918,1
21915,Ria Tank,1,0,0,0.0,2,1.0,32.74227984684854,1
21916,Samesh Pillay,1,0,0,0.0,3,0.0,20.407339944972712,1
21917,Manbir Nazareth,1,0,0,0.0,1,0.0,0.0,1
21918,Lila Chacko,1,0,2,11494638.48,2,1.0,79.2919259040195,-1
21919,Aashi Vala,1,0,0,0.0,1,1.0,21.477503289656326,1
21920,Oscar Garg,1,0,1,1728368.16,3,0.0,50.544330403042544,1
21921,Samuel Bora,1,0,0,0.0,2,0.0,7.000792908036693,1
21922,Yamini Thakkar,1,0,0,0.0,2,0.0,7.000792908036693,1
21923,Nidhi Sagar,1,0,0,0.0,1,0.0,0.0,1
21924,Neelima Ahluwalia,1,0,0,0.0,2,0.0,7.000792908036693,1
21925,Mekhala Koshy,1,0,0,0.0,0,0.0,5.259405546252918,1
21926,Raagini Bassi,1,0,0,0.0,4,0.0,48.107155657708,1
21927,Nidhi Chaudry,1,0,0,0.0,1,0.0,0.0,1
21928,Zinal Sathe,1,0,0,0.0,0,0.0,5.259405546252918,1
21929,Maya Shanker,1,0,0,0.0,0,0.0,5.259405546252918,1
21930,Rachita Kumar,1,0,0,0.0,0,0.0,5.259405546252918,1
21931,Panini Som,1,0,0,0.0,0,0.0,5.259405546252918,1
21932,Jeet Iyer,1,0,0,0.0,0,1.0,29.05812705774378,1
21933,Madhavi Thaker,1,0,1,11157383.18,2,1.0,79.27054388665313,-1
21934,Shravya Aggarwal,1,0,0,0.0,3,1.0,52.82180552593389,1
21935,Chaaya Grewal,1,0,0,0.0,0,0.0,5.259405546252918,1
21936,Ayushman Malhotra,1,0,0,0.0,2,0.0,7.000792908036693,1
21937,Fitan Deshmukh,1,0,1,0.0,1,0.0,30.263092311856703,1
21938,Michael Agate,1,0,0,0.0,1,0.0,0.0,1
21939,Bimala Swaminathan,1,0,0,0.0,0,0.0,5.259405546252918,1
21940,Amara Wali,1,0,0,0.0,3,0.0,20.407339944972712,1
21941,Eiravati Soman,1,0,3,1480809.76,0,0.0,55.762119389197764,-1
21942,Megha Vasa,1,0,0,0.0,1,0.0,0.0,1
21943,Lajita Parmar,1,0,0,0.0,1,0.0,0.0,1
21944,Aadhya Batra,1,0,0,0.0,0,0.0,5.259405546252918,1
21945,Warhi Upadhyay,1,0,0,0.0,1,0.0,0.0,1
21946,Shivansh Mohan,1,0,0,0.0,2,0.0,7.000792908036693,1
21947,Warhi Bhat,1,0,0,0.0,0,0.0,5.259405546252918,1
21948,Vanya Dalal,1,0,0,0.0,3,0.0,20.407339944972712,1
21949,Zarna Kala,1,0,2,4420446.13,0,0.0,44.42661907503428,1
21950,Oliver Nayar,1,0,0,0.0,0,0.0,5.259405546252918,1
21951,Yasti Kamdar,1,0,2,3518522.48,0,0.0,42.76289417940781,1
21952,Aashi Srivastava,1,0,0,0.0,1,0.0,0.0,1
21953,Nicholas Varghese,1,0,0,0.0,1,0.0,0.0,1
21954,Urvashi Puri,1,0,2,8259248.55,0,0.0,55.206129671464886,-1
21955,Kavya Wable,1,0,0,0.0,1,0.0,0.0,1
21956,Eiravati Deo,1,0,0,0.0,0,0.0,5.259405546252918,1
21957,Vanya Chadha,1,0,0,0.0,3,0.0,20.407339944972712,1
21958,Yashica Rama,1,0,1,0.0,0,1.0,56.65000660522548,-1
21959,Rushil Dixit,1,0,3,7035730.62,1,1.0,72.06747058788625,-1
21960,Anamika Bajaj,1,0,0,0.0,2,1.0,32.74227984684854,1
21961,Pavani Sahni,1,0,0,0.0,1,1.0,21.477503289656326,1
21962,Lakshmi Sahni,1,0,0,0.0,0,1.0,29.05812705774378,1
21963,Advika Wadhwa,1,0,0,0.0,1,1.0,21.477503289656326,1
21964,Geetika Dixit,1,0,2,10252631.82,3,1.0,81.65355249041686,-1
21965,Girish Vora,1,0,0,0.0,2,1.0,32.74227984684854,1
21966,Turvi Bhardwaj,1,0,1,1362694.79,1,0.0,34.84649666382734,1
21967,Wakeeta Bhatnagar,1,0,3,3513698.26,1,0.0,42.16949684693649,1
21968,Rachana Soni,1,0,3,3462995.95,1,0.0,42.37568994570921,1
21969,Irya Krishnamurthy,1,0,0,0.0,2,0.0,7.000792908036693,1
21970,Waida Wable,1,0,0,0.0,0,1.0,29.05812705774378,1
21971,Bina Hegde,1,0,3,4707228.88,2,0.0,50.202971621150574,1
21972,Anjali Bail,1,0,0,0.0,1,0.0,0.0,1
21973,Ati Kumar,1,0,0,0.0,3,0.0,20.407339944972712,1
21974,Yauvani Raman,1,0,0,0.0,0,0.0,5.259405546252918,1
21975,Eshana Mukherjee,1,0,0,0.0,0,0.0,5.259405546252918,1
21976,Aachal Srivastava,1,0,0,0.0,0,1.0,29.05812705774378,1
21977,Divya Kadakia,1,0,0,0.0,0,1.0,29.05812705774378,1
21978,Zaitra Acharya,1,0,0,0.0,1,0.0,0.0,1
21979,Daniel Dalal,1,0,0,0.0,1,0.0,0.0,1
21980,Nidhi Saran,1,0,0,0.0,1,0.0,0.0,1
21981,Yasti D’Alia,1,0,3,7965947.86,0,0.0,54.50385164521825,-1
21982,Devika Wable,1,0,0,0.0,0,0.0,5.259405546252918,1
21983,Isha Baral,1,0,0,0.0,2,0.0,7.000792908036693,1
21984,Zayyan Singh,1,0,0,0.0,1,0.0,0.0,1
21985,Sudiksha Cheema,1,0,0,0.0,1,0.0,0.0,1
21986,Rudra Devi,1,0,0,0.0,0,0.0,5.259405546252918,1
21987,Rajata Nadkarni,1,0,0,0.0,2,0.0,7.000792908036693,1
21988,Praneel Chanda,1,0,0,0.0,1,0.0,0.0,1
21989,Indira Golla,1,0,0,0.0,3,0.0,20.407339944972712,1
21990,Ijaya Ramanathan,1,0,0,0.0,1,0.0,0.0,1
21991,Ekbal Pingle,1,0,2,9333238.1,2,0.0,55.564402288255884,-1
21992,Shravya More,1,0,0,0.0,2,0.0,7.000792908036693,1
21993,Shivansh Grewal,1,0,0,0.0,0,0.0,5.259405546252918,1
21994,Sai Malhotra,1,0,0,0.0,1,0.0,0.0,1
21995,Bhanumati Gopal,1,0,3,7745695.01,0,0.0,53.67335640366124,-1
21996,Zansi Char,1,0,0,0.0,2,0.0,7.000792908036693,1
21997,Bhavini Sankaran,1,0,0,0.0,4,1.0,67.39595197567924,-1
21998,Aarna Bora,1,0,2,4517252.34,2,1.0,67.59814538027719,-1
21999,Eesha Dugar,1,0,0,0.0,2,1.0,32.74227984684854,1
22000,Anvi Sant,1,0,0,0.0,1,1.0,21.477503289656326,1
22001,Alka Sagar,1,0,3,22327556.46,2,1.0,91.94869206369707,-1
22002,Advaith Aurora,1,0,0,0.0,0,1.0,29.05812705774378,1
22003,Parth Kalla,1,0,0,0.0,0,1.0,29.05812705774378,1
22004,Shivani Ganesan,1,0,0,0.0,2,0.0,7.000792908036693,1
22005,Varenya De,1,0,0,0.0,0,1.0,29.05812705774378,1
22006,Balendra Chacko,1,0,3,7490231.78,0,1.0,75.30136567640992,-1
22007,Bimala Mutti,1,0,0,0.0,3,0.0,20.407339944972712,1
22008,Luke Saxena,1,0,0,0.0,1,0.0,0.0,1
22009,Harinakshi Bali,1,0,0,0.0,1,0.0,0.0,1
22010,Osha Desai,1,0,0,0.0,0,0.0,5.259405546252918,1
22011,Viraj Dhar,1,0,0,0.0,0,0.0,5.259405546252918,1
22012,Idika Deshmukh,1,0,1,4939730.5,2,0.0,52.45178696612858,1
22013,Lila Anne,1,0,0,0.0,0,0.0,5.259405546252918,1
22014,Vanya Varma,1,0,0,0.0,0,0.0,5.259405546252918,1
22015,Eta Chacko,1,0,0,0.0,1,0.0,0.0,1
22016,Ganga Bedi,1,0,0,0.0,2,0.0,7.000792908036693,1
22017,Damini Bava,1,0,0,0.0,0,0.0,5.259405546252918,1
22018,Ati Prakash,1,0,0,0.0,0,0.0,5.259405546252918,1
22019,Avi Nagar,1,0,0,0.0,1,0.0,0.0,1
22020,Ganga Sarna,1,0,0,0.0,0,0.0,5.259405546252918,1
22021,Advaith Hayre,1,0,2,0.0,1,0.0,39.31340748297014,1
22022,Chanakya Ganesh,1,0,0,0.0,3,0.0,20.407339944972712,1
22023,Yoshita Barad,1,0,0,0.0,4,0.0,48.107155657708,1
22024,Ekaraj Banik,1,0,0,0.0,1,0.0,0.0,1
22025,Aachal Bava,1,0,0,0.0,1,0.0,0.0,1
22026,Fitan Kota,1,0,0,0.0,2,0.0,7.000792908036693,1
22027,Chasmum Vig,1,0,0,0.0,1,0.0,0.0,1
22028,Eiravati Shah,1,0,0,0.0,3,0.0,20.407339944972712,1
22029,Chasmum Vig,1,0,0,0.0,1,0.0,0.0,1
22030,Kamala Murty,1,0,0,0.0,1,0.0,0.0,1
22031,Netra Dara,1,0,0,0.0,2,0.0,7.000792908036693,1
22032,Laksh Vyas,1,0,0,0.0,1,0.0,0.0,1
22033,Sara Pathak,1,0,0,0.0,1,0.0,0.0,1
22034,Jyoti Sibal,1,0,0,0.0,2,0.0,7.000792908036693,1
22035,Rajeshri Konda,1,0,2,0.0,2,0.0,44.8583184845655,1
22036,Karan Johal,1,0,0,0.0,0,1.0,29.05812705774378,1
22037,Pallavi Khalsa,1,0,0,0.0,2,1.0,32.74227984684854,1
22038,Zayyan Kale,1,1,0,0.0,1,1.0,64.01466179216706,-1
22039,Gabriel Bhakta,1,0,0,0.0,1,0.0,0.0,1
22040,Henry Sundaram,1,0,0,0.0,1,0.0,0.0,1
22041,Peter Radhakrishnan,1,0,0,0.0,2,0.0,7.000792908036693,1
22042,Aadhya Sura,1,0,1,1473109.88,2,1.0,61.01475338740576,-1
22043,Jeevika Vora,1,0,0,0.0,3,1.0,52.82180552593389,1
22044,Vansha Nori,1,0,0,0.0,1,1.0,21.477503289656326,1
22045,Advaith Dyal,1,0,0,0.0,0,1.0,29.05812705774378,1
22046,Triveni Raghavan,1,0,0,0.0,0,1.0,29.05812705774378,1
22047,Fitan Kapur,1,0,0,0.0,1,0.0,0.0,1
22048,Maya Menon,1,0,0,0.0,2,0.0,7.000792908036693,1
22049,Jack Goda,1,0,0,0.0,1,0.0,0.0,1
22050,Naveen Ray,1,0,0,0.0,0,0.0,5.259405546252918,1
22051,Anika Mitter,1,0,0,0.0,1,0.0,0.0,1
22052,Triveni Kala,1,0,0,0.0,2,0.0,7.000792908036693,1
22053,Onveer Ratti,1,0,0,0.0,2,0.0,7.000792908036693,1
22054,Idika Karnik,1,0,0,0.0,2,0.0,7.000792908036693,1
22055,Lila Chakrabarti,1,0,2,19630555.86,2,0.0,74.56220358183607,-1
22056,Qadim Som,1,0,1,1774423.27,0,0.0,41.85484134188612,1
22057,Girish Desai,1,0,0,0.0,0,0.0,5.259405546252918,1
22058,Vedika Sachdeva,1,0,2,6257400.52,4,0.0,67.69143029199974,-1
22059,Kashvi Borde,1,0,0,0.0,2,0.0,7.000792908036693,1
22060,Yashawini Wadhwa,1,0,3,19899444.38,2,0.0,78.02973338087081,-1
22061,Turvi Pau,1,0,0,0.0,1,0.0,0.0,1
22062,Amaira Dhar,1,0,2,337345.18,0,1.0,64.45332349381063,-1
22063,Damini Rama,1,0,0,0.0,0,1.0,29.05812705774378,1
22064,Warinder Bath,1,0,2,2059866.47,0,1.0,64.65102835473306,-1
22065,Manya Parsa,1,0,3,5072608.63,1,0.0,41.483506179618,1
22066,Ojas Bose,1,0,0,0.0,1,0.0,0.0,1
22067,Ganga Manne,1,0,0,0.0,1,0.0,0.0,1
22068,Radhika Sangha,1,0,0,0.0,0,0.0,5.259405546252918,1
22069,Barkha Dar,1,0,0,0.0,0,0.0,5.259405546252918,1
22070,Saksham Chaudhuri,1,0,0,0.0,0,0.0,5.259405546252918,1
22071,Dalaja Chowdhury,1,0,0,0.0,0,1.0,29.05812705774378,1
22072,Tanmayi Chatterjee,1,0,0,0.0,1,1.0,21.477503289656326,1
22073,Utkarsh Chowdhury,1,0,1,6088464.58,2,1.0,70.8463643284328,-1
22074,Vedika Radhakrishnan,1,0,0,0.0,1,1.0,21.477503289656326,1
22075,Brinda Chana,1,0,0,0.0,2,1.0,32.74227984684854,1
22076,Wakeeta Bobal,1,0,0,0.0,0,0.0,5.259405546252918,1
22077,Jyoti Chana,1,0,0,0.0,2,0.0,7.000792908036693,1
22078,Urvi Kata,1,0,1,3948078.18,2,0.0,49.700391287332835,1
22079,Osha Sundaram,1,0,0,0.0,1,0.0,0.0,1
22080,Sai Sheth,1,0,0,0.0,1,0.0,0.0,1
22081,Noah Sandhu,1,0,0,0.0,1,0.0,0.0,1
22082,Vamakshi Bhavsar,1,0,0,0.0,3,0.0,20.407339944972712,1
22083,Sneha Morar,1,0,0,0.0,1,0.0,0.0,1
22084,Vaishnavi Jaggi,1,0,0,0.0,0,0.0,5.259405546252918,1
22085,Netra Singh,1,0,0,0.0,1,0.0,0.0,1
22086,Damyanti Khosla,1,0,0,0.0,1,0.0,0.0,1
22087,Shivani Gade,1,0,2,12787110.48,2,0.0,63.155932316051874,-1
22088,Oeshi Barad,1,0,0,0.0,1,1.0,21.477503289656326,1
22089,Gabriel Golla,1,0,0,0.0,1,1.0,21.477503289656326,1
22090,Janaki Chaudry,1,0,1,0.0,1,0.0,30.263092311856703,1
22091,Yashodhara Hayer,1,0,3,1990540.24,0,0.0,53.03327420212443,-1
22092,Libni Merchant,1,0,0,0.0,2,0.0,7.000792908036693,1
22093,Aadhya Jha,1,0,0,0.0,0,0.0,5.259405546252918,1
22094,Zinal Ghosh,1,0,0,0.0,3,0.0,20.407339944972712,1
22095,Jairaj Menon,1,0,0,0.0,1,0.0,0.0,1
22096,Omkaar Luthra,1,0,0,0.0,1,0.0,0.0,1
22097,Lila Prashad,1,0,0,0.0,2,0.0,7.000792908036693,1
22098,Praneel Tak,1,0,0,0.0,2,0.0,7.000792908036693,1
22099,Aarna Nayar,1,0,0,0.0,1,0.0,0.0,1
22100,Vasatika Goel,1,0,0,0.0,2,0.0,7.000792908036693,1
22101,Fariq Char,1,0,0,0.0,2,0.0,7.000792908036693,1
22102,Eiravati Yadav,1,0,0,0.0,2,0.0,7.000792908036693,1
22103,Zayyan Golla,1,0,2,4157287.18,2,0.0,43.54963925077218,1
22104,Lajita Randhawa,1,0,0,0.0,1,0.0,0.0,1
22105,Idika Pai,1,0,3,13986402.74,2,0.0,67.4318870521756,-1
22106,Vedant Hora,1,0,0,0.0,2,1.0,32.74227984684854,1
22107,Widisha Babu,1,0,0,0.0,0,1.0,29.05812705774378,1
22108,Mitali Raval,1,0,0,0.0,2,1.0,32.74227984684854,1
22109,Caleb Sachdeva,1,0,2,1496074.21,0,1.0,65.22686841423867,-1
22110,Vansha Sandal,1,0,3,5198750.55,3,1.0,78.22700890736755,-1
22111,Ekanta Karan,1,0,0,0.0,0,0.0,5.259405546252918,1
22112,Divya Salvi,1,0,0,0.0,2,0.0,7.000792908036693,1
22113,Anmol Seshadri,1,0,0,0.0,0,0.0,5.259405546252918,1
22114,Abha Yadav,1,0,1,0.0,3,0.0,44.95514421389052,1
22115,Anya Uppal,1,0,0,0.0,1,0.0,0.0,1
22116,Ria Kibe,1,0,0,0.0,0,0.0,5.259405546252918,1
22117,Faris Narula,1,0,0,0.0,3,0.0,20.407339944972712,1
22118,Simon Sidhu,1,0,1,3766340.37,3,0.0,58.369472004348985,-1
22119,Bhavna Mahal,1,0,0,0.0,0,0.0,5.259405546252918,1
22120,Yashawini Wadhwa,1,0,3,19899444.38,2,0.0,78.02973338087081,-1
22121,Girish Chauhan,1,0,0,0.0,1,0.0,0.0,1
22122,Eshana Pandya,1,0,0,0.0,1,0.0,0.0,1
22123,Chaaya Swamy,1,0,0,0.0,0,0.0,5.259405546252918,1
22124,David Ahluwalia,1,0,0,0.0,4,0.0,48.107155657708,1
22125,Idika Bora,1,0,0,0.0,0,0.0,5.259405546252918,1
22126,Ekiya Khurana,1,0,0,0.0,1,0.0,0.0,1
22127,Zehaan Bumb,1,0,0,0.0,2,0.0,7.000792908036693,1
22128,Hemangini Natt,1,0,2,3453452.16,2,0.0,43.08348853864896,1
22129,Ishwar Solanki,1,0,0,0.0,0,0.0,5.259405546252918,1
22130,Warda Baral,1,0,0,0.0,0,0.0,5.259405546252918,1
22131,Falan Kapoor,1,0,0,0.0,5,0.0,63.81800661751681,-1
22132,Nidhi Balan,1,0,0,0.0,1,0.0,0.0,1
22133,Charan Bandi,1,1,0,0.0,3,0.0,69.11970096091329,-1
22134,Aishani Sane,1,0,0,0.0,1,0.0,0.0,1
22135,Radhika Prashad,1,0,0,0.0,4,0.0,48.107155657708,1
22136,Charvi Sule,1,0,0,0.0,0,0.0,5.259405546252918,1
22137,Peter Varughese,1,0,3,12321476.66,0,0.0,68.60756109196835,-1
22138,Oeshi Goswami,1,0,0,0.0,0,0.0,5.259405546252918,1
22139,Deepa Patil,1,0,0,0.0,0,0.0,5.259405546252918,1
22140,Hardik Basak,1,0,0,0.0,0,0.0,5.259405546252918,1
22141,Tanvi Som,1,0,0,0.0,2,0.0,7.000792908036693,1
22142,Yochana Ray,1,0,2,5690861.12,2,1.0,69.18841282815377,-1
22143,Urvashi Kade,1,0,1,1413326.54,1,1.0,56.307275886151366,-1
22144,Anamika Saini,1,0,1,1595638.97,0,1.0,61.90255478466183,-1
22145,Simon Grewal,1,1,3,11249649.46,2,1.0,93.21345959346566,-1
22146,Rajeshri Kanda,1,0,1,3660104.72,2,0.0,49.302705896066925,1
22147,Bishakha Wagle,1,0,0,0.0,2,0.0,7.000792908036693,1
22148,Dayita Choudhry,1,0,0,0.0,2,0.0,7.000792908036693,1
22149,Eshana Gera,1,0,1,17198408.76,3,0.0,82.01258696195059,-1
22150,Lavanya Warrior,1,0,0,0.0,1,0.0,0.0,1
22151,Vasudha Mohan,1,0,0,0.0,1,0.0,0.0,1
22152,Dominic Cheema,1,0,3,6841013.88,1,0.0,45.67710737428501,1
22153,Faris Sidhu,1,0,0,0.0,1,0.0,0.0,1
22154,Warjas Palla,1,0,0,0.0,2,0.0,7.000792908036693,1
22155,Warinder Bhalla,1,0,0,0.0,0,0.0,5.259405546252918,1
22156,Darsh Khosla,1,0,0,0.0,1,0.0,0.0,1
22157,Janaki Chada,1,0,2,1564323.96,0,0.0,43.640243429223624,1
22158,Gunbir Chopra,1,0,0,0.0,1,0.0,0.0,1
22159,Ekantika Hora,1,0,0,0.0,4,0.0,48.107155657708,1
22160,Zaitra Butala,1,0,0,0.0,0,0.0,5.259405546252918,1
22161,Yochana Sood,1,0,0,0.0,0,0.0,5.259405546252918,1
22162,Charles Chandran,1,0,0,0.0,1,0.0,0.0,1
22163,Madhavi Chander,1,0,0,0.0,3,0.0,20.407339944972712,1
22164,Advik Mistry,1,0,0,0.0,0,0.0,5.259405546252918,1
22165,Utkarsh Jain,1,0,0,0.0,3,0.0,20.407339944972712,1
22166,Krisha Zachariah,1,0,0,0.0,1,0.0,0.0,1
22167,Viraj Halder,1,0,3,8693222.65,1,0.0,52.08576022288164,1
22168,Ijaya Hari,1,0,0,0.0,1,0.0,0.0,1
22169,Jyoti More,1,0,0,0.0,4,0.0,48.107155657708,1
22170,Jagrati Dhar,1,0,0,0.0,1,1.0,21.477503289656326,1
22171,Gaurangi Johal,1,0,0,0.0,1,1.0,21.477503289656326,1
22172,Avni Kalla,1,0,0,0.0,1,1.0,21.477503289656326,1
22173,Garima Deo,1,0,0,0.0,0,1.0,29.05812705774378,1
22174,Dakshesh Goda,1,0,0,0.0,2,0.0,7.000792908036693,1
22175,Lavanya Gera,1,0,0,0.0,5,0.0,63.81800661751681,-1
22176,Samaksh Behl,1,0,0,0.0,1,0.0,0.0,1
22177,Aarush Parekh,1,0,0,0.0,4,0.0,48.107155657708,1
22178,Faris Dora,1,0,0,0.0,1,0.0,0.0,1
22179,Nilima Manne,1,0,0,0.0,2,1.0,32.74227984684854,1
22180,Omya Kale,1,0,0,0.0,0,1.0,29.05812705774378,1
22181,Dayita Kota,1,0,0,0.0,2,0.0,7.000792908036693,1
22182,Deepa Savant,1,0,1,2622719.22,0,0.0,47.61495684359152,1
22183,Jagdish Agate,1,0,0,0.0,2,0.0,7.000792908036693,1
22184,Harrison Jain,1,0,0,0.0,1,1.0,21.477503289656326,1
22185,Aryan Ramaswamy,1,0,2,893478.16,0,1.0,65.22801348152558,-1
22186,Janaki Viswanathan,1,0,1,1925876.51,1,1.0,57.515539101706075,-1
22187,Warinder Shukla,1,0,0,0.0,1,0.0,0.0,1
22188,Sudiksha Pai,1,0,3,4708783.66,0,0.0,48.46457368912382,1
22189,Ekaraj Padmanabhan,1,0,3,13769690.04,2,0.0,66.77741393352112,-1
22190,Andrew Parmer,1,0,3,3155224.31,0,0.0,49.57853596188312,1
22191,Yachana Divan,1,0,1,2878744.29,0,0.0,48.52627461568339,1
22192,Harini Garg,1,0,1,2138143.85,0,0.0,43.524242884996205,1
22193,Inaya Ganesan,1,0,0,0.0,0,0.0,5.259405546252918,1
22194,Wahab Gola,1,0,0,0.0,1,0.0,0.0,1
22195,Prisha Brahmbhatt,1,0,0,0.0,0,0.0,5.259405546252918,1
22196,Orinder Naidu,1,0,3,7176333.53,1,0.0,46.6054814410394,1
22197,Warda Issac,1,0,0,0.0,2,0.0,7.000792908036693,1
22198,Kashish Chhabra,1,0,0,0.0,1,0.0,0.0,1
22199,Gautami Koshy,1,0,3,3879787.06,0,1.0,71.44095488466596,-1
22200,William Saran,1,0,0,0.0,1,1.0,21.477503289656326,1
22201,Chanchal Bera,1,0,0,0.0,1,1.0,21.477503289656326,1
22202,Xalak Sampath,1,0,0,0.0,0,1.0,29.05812705774378,1
22203,Rachita Chaudhary,1,0,0,0.0,0,0.0,5.259405546252918,1
22204,Netra Prakash,1,0,1,289597.01,1,0.0,33.020045009351605,1
22205,Vedika Ramaswamy,1,0,0,0.0,1,0.0,0.0,1
22206,Vrishti Gulati,1,0,0,0.0,1,0.0,0.0,1
22207,Barkha Vala,1,0,0,0.0,2,0.0,7.000792908036693,1
22208,Raksha Sami,1,0,2,0.0,1,0.0,39.31340748297014,1
22209,Osha Narayan,1,0,0,0.0,1,0.0,0.0,1
22210,Vamakshi Modi,1,0,0,0.0,0,0.0,5.259405546252918,1
22211,Vasana Choudhary,1,0,0,0.0,1,0.0,0.0,1
22212,Rajeshri Trivedi,1,0,0,0.0,1,0.0,0.0,1
22213,Harsh Bassi,1,0,3,7428068.94,0,0.0,53.20611062704633,-1
22214,Nathan Mukherjee,1,0,0,0.0,1,0.0,0.0,1
22215,Samaksh Bhat,1,0,2,6733423.46,0,0.0,50.60616793057221,1
22216,Bakhshi Dutt,1,0,0,0.0,0,0.0,5.259405546252918,1
22217,Rushil Dalal,1,0,0,0.0,0,1.0,29.05812705774378,1
22218,Patrick Deshmukh,1,0,0,0.0,1,0.0,0.0,1
22219,Amara Wagle,1,0,0,0.0,2,0.0,7.000792908036693,1
22220,Anya Murthy,1,0,0,0.0,0,0.0,5.259405546252918,1
22221,Ekapad Nagarajan,1,0,0,0.0,2,0.0,7.000792908036693,1
22222,Gauri Morar,1,0,0,0.0,0,1.0,29.05812705774378,1
22223,Tamanna Bains,1,0,0,0.0,0,1.0,29.05812705774378,1
22224,Nitara Yadav,1,0,0,0.0,2,0.0,7.000792908036693,1
22225,Vihaan Mannan,1,0,0,0.0,1,0.0,0.0,1
22226,Amaira Madan,1,0,0,0.0,0,1.0,29.05812705774378,1
22227,Yagnesh Bhattacharyya,1,0,3,4378001.16,1,1.0,67.65382585623922,-1
22228,Reva Karnik,1,0,3,21620505.09,3,1.0,94.1077309340187,-1
22229,Zehaan Saxena,1,0,0,0.0,1,1.0,21.477503289656326,1
22230,Nimrat Chandran,1,0,0,0.0,0,1.0,29.05812705774378,1
22231,Niharika Barad,1,0,0,0.0,2,0.0,7.000792908036693,1
22232,Devansh Dyal,1,0,0,0.0,0,0.0,5.259405546252918,1
22233,Aishani Suresh,1,0,0,0.0,1,0.0,0.0,1
22234,Chaitaly Gour,1,0,0,0.0,0,0.0,5.259405546252918,1
22235,Indrajit Comar,1,0,1,1710901.36,0,0.0,42.171040433655754,1
22236,Praneel Varkey,1,0,0,0.0,1,1.0,21.477503289656326,1
22237,Aradhana Patla,1,0,0,0.0,2,1.0,32.74227984684854,1
22238,Yashoda Mital,1,0,0,0.0,0,1.0,29.05812705774378,1
22239,Oscar Suri,1,0,0,0.0,1,0.0,0.0,1
22240,Azaan Pandit,1,0,0,0.0,1,0.0,0.0,1
22241,Tanvi Ramanathan,1,0,0,0.0,1,0.0,0.0,1
22242,Daksh Bhat,1,0,0,0.0,3,0.0,20.407339944972712,1
22243,Lila Luthra,1,0,0,0.0,2,0.0,7.000792908036693,1
22244,Sathvik Vora,1,0,0,0.0,2,0.0,7.000792908036693,1
22245,Gauri Chatterjee,1,0,3,5051068.56,1,0.0,41.44899905071308,1
22246,Wridesh Prabhu,1,0,0,0.0,2,0.0,7.000792908036693,1
22247,Bhavna Jayaraman,1,0,1,1507996.99,1,0.0,34.83203448317667,1
22248,Anthony Lanka,1,0,0,0.0,1,0.0,0.0,1
22249,Mekhala Wable,1,0,1,3534022.1,2,0.0,49.0258636091979,1
22250,Zayan Lad,1,0,0,0.0,2,0.0,7.000792908036693,1
22251,Lekha Choudhry,1,0,0,0.0,0,0.0,5.259405546252918,1
22252,Lila Kapoor,1,0,0,0.0,2,0.0,7.000792908036693,1
22253,Vyanjana Shan,1,0,0,0.0,1,0.0,0.0,1
22254,Aradhana Nath,1,0,0,0.0,6,0.0,67.1747221712108,-1
22255,Gunbir Deshmukh,1,0,3,12987761.28,2,0.0,64.9521745001665,-1
22256,Gabriel Chanda,1,0,0,0.0,1,0.0,0.0,1
22257,Yashoda Dhillon,1,0,0,0.0,1,0.0,0.0,1
22258,Irya Nadkarni,1,0,0,0.0,1,0.0,0.0,1
22259,Turvi Ghose,1,0,0,0.0,3,0.0,20.407339944972712,1
22260,Lila Comar,1,0,0,0.0,1,0.0,0.0,1
22261,Anjali Mand,1,0,0,0.0,3,0.0,20.407339944972712,1
22262,Shivani Dada,1,0,0,0.0,1,0.0,0.0,1
22263,Yahvi Barad,1,0,0,0.0,0,0.0,5.259405546252918,1
22264,Damyanti Dey,1,0,0,0.0,1,0.0,0.0,1
22265,Jeevika Suresh,1,0,0,0.0,1,0.0,0.0,1
22266,Chaaya Nagarajan,1,0,0,0.0,1,0.0,0.0,1
22267,Warhi Narain,1,0,0,0.0,1,0.0,0.0,1
22268,Avi Bajaj,1,0,0,0.0,1,0.0,0.0,1
22269,Bhanumati Gara,1,0,0,0.0,0,0.0,5.259405546252918,1
22270,Lucky Khatri,1,0,1,6478839.76,4,0.0,72.48914157897175,-1
22271,Upadhriti Pant,1,0,0,0.0,1,0.0,0.0,1
22272,Wishi Minhas,1,0,0,0.0,2,0.0,7.000792908036693,1
22273,Anvi Nigam,1,0,0,0.0,0,0.0,5.259405546252918,1
22274,Adweta Sidhu,1,0,0,0.0,0,0.0,5.259405546252918,1
22275,Rajeshri Bhatti,1,0,0,0.0,1,0.0,0.0,1
22276,Vihaan Prabhu,1,0,0,0.0,0,0.0,5.259405546252918,1
22277,Nilima Bhasin,1,0,0,0.0,0,0.0,5.259405546252918,1
